SMILES Labelled,ConBase_pKa,pB,qB,Reference
[N:10]1(CC2)[C@@H](C)C[C@H]2C1,10.62,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC=C2C=C[C@@H](C3)OC)[C@]23C(CCO)=C(CO)CC1,7.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC=C)CCOCC1,7.05,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC=C)CCCCC1,9.66,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC#N)CCOCC1,2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC#N)CCCCC1,4.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC#CC([O-])=O)CCOCC1,5.57,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC#C)CCOCC1,5.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[NH3+])CCOCC1,4.84,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[NH+]2CCOCC2)CCOCC1,3.63,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[NH+]2CCCCC2)CCCCC1,6.12,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[NH+]2CCCC2)CCCC1,6.3,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[NH+](C)CC1)C(c1ccccc1)c(cc1)ccc1Cl,2.43,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[n+]2nc(-c3ccccc3)cc(C)c2N)CCOCC1,4.84,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[N-]S(c(c2ccc3)cccc2c3N(C)C)(=O)=O)CCNCCNCCNCC1,11.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[C@H]2O)[C@@H]2C(CO)=CC1,8.92,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[C@H]2O)[C@@H]2C(C)=CC1,9.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[C@H]2C)[C@@H]2C=CC1,10.59,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC[C@@]2([C@@]3(CC4)[C@@](C5O)(C(OC)=O)O)c(cccc6)c6N3C(OC)=O)[C@H]2[C@]45C=CC1,5.63,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)CCOCC1,7.72,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)CCCCC1,10.68,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)CCCC1,10.96,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)CC1,7.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNS(c(ccc(OC)c2OC)c2OC)(=O)=O)CCC1,8.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(cc(cc2)S(N)(=O)=O)c2OC)=O)CCC1,9.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c(OC)ccc2CC)c2[O-])=O)CCC1,9.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c(OC)c(cc2Cl)Cl)c2[O-])=O)CCC1,9.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c(OC)c(cc2CC)Cl)c2[O-])=O)CCC1,9.77,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c(OC)c(cc2Br)Br)c2[O-])=O)CCC1,9.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c([O-])ccc2)c2OC)=O)CCC1,9.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c([O-])c(cc2CC)Cl)c2OC)=O)CCC1,9.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c([O-])c(cc2)Cl)c2OC)=O)CCC1,9.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c([O-])c(cc2)[N+]([O-])=O)c2OC)=O)CCC1,9.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CNC(c(c([O-])c(CC)cc2CC)c2OC)=O)CCC1,9.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(CC)C1,8.19,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(C)CCCC1,10.68,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)C(C)CCC1,10.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)[C@@H](C)[C@H]1C,8.57,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC)[C@@H](C)[C@@H]1C,9.41,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(NCc2ccccc2)=O)CCOCC1,4.98,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(NCc2ccccc2)=O)CCCCC1,7.71,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(Nc2ccccc2)=O)CCCCC1,7.85,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(Nc2ccc(C)cc2)=O)CCCCC1,7.85,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(nc2cc3)c[n]2nc3-c2ccccc2)CCOCC1,6.25,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(Nc2c(C)cccc2C)=O)CCCCC1,7.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(Nc2c(C)cccc2)=O)CCCCC1,7.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(Nc2c(C)cc(C)cc2)=O)CCCCC1,7.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(nc2c(C)c3)c[n]2nc3-c2ccccc2)CCOCC1,6.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(CS([O-])(=O)=O)O)CCOCC1,6.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(CN2CCOCC2)O)CCOCC1,6.98,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(CN2CCCC2)O)CCCC1,9.73,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cccc2)c2O)CCOCC1,7.71,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cccc2)c2O)CCCCC1,8.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cccc2)c2O)CCCC1,8.81,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cccc2)c2[O-])CCCCC1,11.01,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)F)c2O)CCOCC1,6.78,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)F)c2[O-])CCCCC1,11.31,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)Cl)c2O)CCOCC1,6.78,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)Cl)c2O)CCCC1,11.715,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)Cl)c2[O-])CCCCC1,11.76,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)[N+]([O-])=O)c2[O-])CCOCCOCCOCCOCCOCC1,9.59,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)[N+]([O-])=O)c2[O-])CCOCCOCCOCCOCC1,9.69,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)[N+]([O-])=O)c2[O-])CCOCC1,7.92,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(cc2)[N+]([O-])=O)c2[O-])CCCCC1,10.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(c2ccccc22)[N+]([O-])=O)c2[O-])CCOCC1,7.98,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(cc(c2ccccc22)[N+]([O-])=O)c2[O-])CCCCC1,10.73,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(c2ccccc2)=O)CCOCC1,5.97,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C[NH+]2CCOCC2)O)CCOCC1,5,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C[NH+]2CCCC2)O)CCCC1,7.75,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C)Nc2ncccc2)CC(C)(C)CCC1,9.23,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C)C(c2ccccc2)(c2ccccc2)C#N)CCCCC1,7.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C)C(C(CC)=O)(c2ccccc2)c2ccccc2)CCOCC1,7.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C)(C2)C3)CC3(C)CC2(C)C1,10.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C)(C)O)[C@@H](C)CCC[C@H]1C,10.65,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(c(Cl)c(cc2Cl)Cl)c2[O-])CCOCC1,8.83,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(c(Cl)c(cc2Cl)Cl)c2[O-])CCCCC1,10.32,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C(Cc2ccccc2)=O)c2ccccc2)CCOCC1,6.17,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC(C(C)=O)c2ccccc2)CCOCC1,6.23,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(Cc(c([O-])c(c(Cl)c2)Cl)c2Cl)CCOCC1,8.23,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(CC([O-])=O)CCCCC1,10.35,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C/C=C/CN2CCCCC2)CCCCC1,9.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C/C=C/C[NH+]2CCCCC2)CCCCC1,7.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C/C=C(\Cc(cc2)ccc2Cl)/c2ccccc2)CCCC1,8.77,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C/C(\C(C)=O)=N/O)CCOCC1,6.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C/C(\C(C)=O)=N/[O-])CCCCC1,10.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C[Si](C)(C)O[Si](C)(C)C1)C(C)C,10,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C[C@H]([C@H]([C@@H]2O)O)O[C@@H](CO)[C@H]2O)CCOCC1,6.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C[C@@H](C[C@H]23)[C@H](CCCC4)N4C2=O)C3=CCCC1,9.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CCOCC1,7.66,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CCCCCC1,10.96,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CCCCC1,10.08,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CCCC1,10.58,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CCC1,10.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CC1,7.86,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CC=CC1,9.92,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CC[NH2+]CC1,5.05,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CC(C#N)=CCC1,6.35,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CC(C)[NH+](C)CC1,3.93,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CC(C(OC)=O)=CCC1,7.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)CC(C([O-])=O)=CCC1,9.07,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(CCCC)CCC1,10.01,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(CCC)CCC1,9.78,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(CC)CCC1,9.78,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(C)CCCC1,10.26,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(C)CCC1,10.24,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(C)(C)CCCC1C,10.76,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(C)(C)CCCC1(C)C,11.25,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)C(C)(C)CC(C)CC1,10.24,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)[C@@H]2C(C([O-])=O)=CC[C@H]1CC2,10.85,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)[C@@H](CCC2)[C@@H]2C[C@@H]1C,10.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)[C@@H](CC(c2ccccc2)=O)CCC[C@H]1C[C@H](c1ccccc1)O,8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)[C@@H](C2)[C@H]3O[C@H]3[C@H]1C[C@@H]2OC(C(CO)c1ccccc1)=O,7.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)[C@@H](C2)[C@H]3O[C@H]3[C@H]1C[C@@H]2OC(C(c1ccccc1)=C)=O,7.72,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1(C)[C@@H](C)CCC[C@H]1C,10.21,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1([C@H](C)CC2)[C@H]2CC[C@@H]1C,10.23,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1([C@H](C)CC2)[C@@H]2CC[C@@H]1C,11.48,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10]1([C@@H](C)CC2)C2CC[C@@H]1C,11.74,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCS)(Cc1ccccc1)Cc1ccccc1,7.62,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCS)(CC(C)C)CC(C)C,8.23,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCOC(C(C)=C)=O)(CC=C)CC=C,7.02,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCOC(C(C)=C)=O)(C(C)C)C(C)C,8.77,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCO)(CCO)CCO,7.76,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCO)(CCO)Cc1nc(cccc2)c2[nH]1,5.93,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCO)(CC(CC)O)C(C)(C)C,9.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCO)(CC(C)O)C(C)(C)C,9.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCO)(C(C)C)C(C)C,10.08,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCN1CCOCC1)(CC(C)O)CC(C)O,7.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCN(CC(N)=O)Cc(cccc1)c1O)(CC(N)=O)Cc(cccc1)c1O,6.54,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCF)(CC1)[C@@H](C2)[C@@H](C)[C@@]1(C)c1c2ccc(O)c1,8.35,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCNC(/C=N/[O-])=O)(CC=C)CC=C,9.34,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCN1CCOCC1)(CC(C)O)CC(C)O,8.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCN(CC=C)CC=C)(CC=C)CC=C,8.8,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCl)(CCCl)C(C)C,7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCCCCCC)(CC(CC)O)CC(CC)O,5.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCCCCCC)(CC(C)O)CC(C)O,9.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCCCC)(CC(CC)O)CC(CC)O,5.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCCCC)(CC(C)O)CC(C)O,9.19,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCC)(CCO)CC(CC)O,6.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCC)(CCO)CC(C)O,6.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CCCCCCCCCCCCCC)(CC(CC)O)CC(CC)O,5.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
